"","taxon","site","slope","inter","pval","trend","samples","sum.taxon"
"3780","Serratella.levis_micheneri","08SAM1914",-1.91078697476399e-16,-24.5660685235086,1,"none",0,0
"3781","Serratella.levis_micheneri","08SAM2674",-2.87298207954156e-15,-25.5660685235246,1,"none",0,0
"3782","Serratella.levis_micheneri","08SAM2855",-3.27245832601457e-15,-25.5660685235238,1,"none",0,0
"3783","Serratella.levis_micheneri","08SAM2862",-2.18593667883718e-15,-24.5660685235046,1,"none",0,0
"3784","Serratella.levis_micheneri","08SAM3047",-1.50672300329361e-15,-25.5660685235274,1,"none",0,0
"3785","Serratella.levis_micheneri","08WES0622",1.99266876655545e-15,-25.5660685235345,1,"none",0,0
"3786","Serratella.levis_micheneri","08WES0629",-2.63144095190329e-15,-25.5660685235251,1,"none",0,0
"3787","Serratella.levis_micheneri","08WES0903",-1.68207617951338e-15,-25.566068523527,1,"none",0,0
"3788","Serratella.levis_micheneri","08WES0905",2.01860438497413e-15,-25.5660685235345,1,"none",0,0
"3789","Serratella.levis_micheneri","08WES1037",-1.47490045600946e-15,-25.5660685235274,1,"none",0,0
"3790","Serratella.levis_micheneri","08WES1178",-1.63058394191021e-15,-25.5660685235271,1,"none",0,0
"3791","Serratella.levis_micheneri","08WES1340",2.7592924136067e-16,-25.566068523531,1,"none",0,0
"3792","Serratella.levis_micheneri","08WES1490",-2.41071605238285e-15,-24.5660685235041,1,"none",0,0
"3793","Serratella.levis_micheneri","08WES1579",-1.25958932312952e-15,-24.5660685235065,1,"none",0,0
"3794","Serratella.levis_micheneri","09BLA0675",6.9907223816717e-16,-24.5660685235104,1,"none",0,0
"3795","Serratella.levis_micheneri","09BLA0716",1.0353212587854e-15,-25.5660685235326,1,"none",0,0
"3796","Serratella.levis_micheneri","09BLA0722",-1.51211405650624e-15,-25.5660685235274,1,"none",0,0
"3797","Serratella.levis_micheneri","09BLA0756",-2.02938188792036e-15,-25.5660685235263,1,"none",0,0
"3798","Serratella.levis_micheneri","09BLA0768",1.50747975735239e-15,-25.5660685235335,1,"none",0,0
"3799","Serratella.levis_micheneri","09BLA0771",-1.62395839637652e-15,-24.5660685235057,1,"none",0,0
"3800","Serratella.levis_micheneri","09BLA0772",1.30471343521144e-15,-25.5660685235331,1,"none",0,0
"3801","Serratella.levis_micheneri","09BLA0817",1.67979055787054e-15,-25.5660685235338,1,"none",0,0
"3802","Serratella.levis_micheneri","09COV1165",-8.28558785558826e-16,-25.5660685235288,1,"none",0,0
"3803","Serratella.levis_micheneri","09COV1418",-3.23868914832301e-15,-25.5660685235239,1,"none",0,0
"3804","Serratella.levis_micheneri","09COV1756",-2.63144095190329e-15,-25.5660685235251,1,"none",0,0
"3805","Serratella.levis_micheneri","09COV1862",2.29390425746562e-15,-25.5660685235351,1,"none",0,0
"3806","Serratella.levis_micheneri","09COV1864",9.17567796142653e-16,-25.5660685235323,1,"none",0,0
"3807","Serratella.levis_micheneri","09DEE2163",-1.86039540423311e-15,-25.5660685235267,1,"none",0,0
"3808","Serratella.levis_micheneri","09DEE2208",-2.63144095190329e-15,-25.5660685235251,1,"none",0,0
"3809","Serratella.levis_micheneri","09DEE2211",1.75870923725573e-15,-25.566068523534,1,"none",0,0
"3810","Serratella.levis_micheneri","09DEE2294",5.11778162232978e-16,-25.5660685235315,1,"none",0,0
"3811","Serratella.levis_micheneri","09DUW0091",-3.22753755267528e-15,-24.5660685235025,1,"none",0,0
"3812","Serratella.levis_micheneri","09DUW0277",1.49231588623822e-15,-24.566068523512,1,"none",0,0
"3813","Serratella.levis_micheneri","09JEN1318",-1.3530338672546e-15,-25.5660685235277,1,"none",0,0
"3814","Serratella.levis_micheneri","09JEN1357",-3.78273833637511e-15,-25.5660685235228,1,"none",0,0
"3815","Serratella.levis_micheneri","09LOW0325",-5.21905440750403e-16,-25.5660685235294,1,"none",0,0
"3816","Serratella.levis_micheneri","09LOW0751",-2.63144095190329e-15,-25.5660685235251,1,"none",0,0
"3817","Serratella.levis_micheneri","09LOW0753",9.98210450758364e-16,-25.5660685235324,1,"none",0,0
"3818","Serratella.levis_micheneri","09MID1374",-2.63144095190329e-15,-25.5660685235251,1,"none",0,0
"3819","Serratella.levis_micheneri","09MID1537",-1.66214654556942e-15,-25.5660685235271,1,"none",0,0
"3820","Serratella.levis_micheneri","09MID1744",-1.67552129463993e-15,-25.5660685235271,1,"none",0,0
"3821","Serratella.levis_micheneri","09MID1817",-3.51943761513515e-15,-24.5660685235019,1,"none",0,0
"3822","Serratella.levis_micheneri","09MID1958",-1.3344355192951e-15,-25.5660685235278,1,"none",0,0
"3823","Serratella.levis_micheneri","09MID2426",-8.28558785558826e-16,-25.5660685235288,1,"none",0,0
"3824","Serratella.levis_micheneri","09MIL0340",4.65947222043454e-16,-25.5660685235314,1,"none",0,0
"3825","Serratella.levis_micheneri","09MIL0390",-2.63144095190329e-15,-25.5660685235251,1,"none",0,0
"3826","Serratella.levis_micheneri","09NEW1657",-2.63144095190329e-15,-25.5660685235251,1,"none",0,0
"3827","Serratella.levis_micheneri","09NEW2076",-1.26339887939582e-15,-25.5660685235279,1,"none",0,0
"3828","Serratella.levis_micheneri","09NEW2102",-1.0039902999566e-15,-25.5660685235284,1,"none",0,0
"3829","Serratella.levis_micheneri","09NEW2128",-2.63144095190329e-15,-25.5660685235251,1,"none",0,0
"3830","Serratella.levis_micheneri","09NEW2151",7.07711019707731e-16,-24.5660685235104,1,"none",0,0
"3831","Serratella.levis_micheneri","09SOO0943",0.20170034226613,-407.497349465859,0.18412237682669,"none",3,3
"3832","Serratella.levis_micheneri","09SOO1022",-2.48904797557635e-15,-25.5660685235254,1,"none",0,0
"3833","Serratella.levis_micheneri","09SOO1130",-2.63144095190329e-15,-25.5660685235251,1,"none",0,0
"3834","Serratella.levis_micheneri","09SOO1134",3.73187186209718e-16,-25.5660685235312,1,"none",0,0
"3835","Serratella.levis_micheneri","09SOO1209",-2.44106944073838e-15,-24.5660685235041,1,"none",0,0
"3836","Serratella.levis_micheneri","09SOO1283",-3.23868914832301e-15,-25.5660685235239,1,"none",0,0
"3837","Serratella.levis_micheneri","Miller_Cove",0,-24.566068523509,1,"none",0,0
"3838","Serratella.levis_micheneri","VashChris",3.5365357113436e-16,-24.5660685235097,1,"none",0,0
"3839","Serratella.levis_micheneri","VashShing",8.22215288616404e-17,-25.5660685235306,1,"none",0,0
"3840","Serratella.levis_micheneri","WalkerPreserve",1.6798054186611e-16,-24.5660685235093,1,"none",0,0
"3841","Scirtidae","08BEA3312",1.69770488739939e-15,-25.5660685235339,1,"none",0,0
"3842","Scirtidae","08BEA3474",-5.37534459396654e-16,-25.5660685235293,1,"none",0,0
"3843","Scirtidae","08BEA3478",1.68042440746126e-15,-24.5660685235124,1,"none",0,0
"3844","Scirtidae","08BEA3571",0.0851509818065555,-174.218859941823,0.660020974305067,"none",1,1
"3845","Scirtidae","08BEA3650",1.77984416432508e-15,-25.566068523534,1,"none",0,0
"3846","Scirtidae","08BEA3737",1.41968164377817e-15,-25.5660685235333,1,"none",0,0
"3847","Scirtidae","08BEA3747",-2.63144095190329e-15,-25.5660685235251,1,"none",0,0
"3848","Scirtidae","08BEA3826",-2.28812892206439e-16,-25.56606852353,1,"none",0,0
"3849","Scirtidae","08CED2433",1.05010501766927e-15,-25.5660685235326,1,"none",0,0
"3850","Scirtidae","08CED2711",-1.748593936683e-15,-24.5660685235055,1,"none",0,0
"3851","Scirtidae","08CED2898",1.00819838796661e-15,-24.566068523511,1,"none",0,0
"3852","Scirtidae","08CED4192",-2.63144095190329e-15,-25.5660685235251,1,"none",0,0
"3853","Scirtidae","08CED4975",-2.0888380323054e-15,-24.5660685235048,1,"none",0,0
"3854","Scirtidae","08CED5032",-8.10038201710823e-16,-25.5660685235288,1,"none",0,0
"3855","Scirtidae","08CED5046",3.32249939442592e-15,-24.5660685235157,1,"none",0,0
"3856","Scirtidae","08EAS1536",1.39838030866537e-15,-25.5660685235333,1,"none",0,0
"3857","Scirtidae","08EAS1964",-7.50452265620879e-16,-25.5660685235289,1,"none",0,0
"3858","Scirtidae","08EAS2058",-9.13543415371441e-16,-25.5660685235286,1,"none",0,0
"3859","Scirtidae","08EAS2191",-2.63144095190329e-15,-25.5660685235251,1,"none",0,0
"3860","Scirtidae","08EAS2272",1.77984416432508e-15,-25.566068523534,1,"none",0,0
"3861","Scirtidae","08EAS2446",-4.70336477968597e-16,-25.5660685235295,1,"none",0,0
"3862","Scirtidae","08EAS2540",-2.43075555883998e-15,-24.5660685235041,1,"none",0,0
"3863","Scirtidae","08EAS2546",0.0823616276669929,-167.870546877699,0.74256293338927,"none",1,1
"3864","Scirtidae","08EAS2631",1.77984416432508e-15,-25.566068523534,1,"none",0,0
"3865","Scirtidae","08EVA3555",-1.54687160133625e-15,-24.5660685235059,1,"none",0,0
"3866","Scirtidae","08EVA3637",1.24486134649695e-15,-24.5660685235115,1,"none",0,0
"3867","Scirtidae","08EVA3642",-2.4196554056957e-15,-24.5660685235041,1,"none",0,0
"3868","Scirtidae","08EVA3813",-1.48982888436633e-15,-25.5660685235274,1,"none",0,0
"3869","Scirtidae","08ISS3877",-1.2860685225974e-15,-25.5660685235278,1,"none",0,0
"3870","Scirtidae","08ISS3958",2.68286090546558e-15,-24.5660685235144,1,"none",0,0
"3871","Scirtidae","08ISS3962",-1.2860685225974e-15,-25.5660685235278,1,"none",0,0
"3872","Scirtidae","08ISS4294",-3.23868914832301e-15,-25.5660685235239,1,"none",0,0
"3873","Scirtidae","08ISS4573",-2.63144095190329e-15,-25.5660685235251,1,"none",0,0
"3874","Scirtidae","08ISS4724",1.41109365036573e-15,-25.5660685235333,1,"none",0,0
"3875","Scirtidae","08ISS4730",-2.66963168882933e-15,-25.566068523525,1,"none",0,0
"3876","Scirtidae","08ISS4735",2.24024003413292e-16,-24.5660685235095,1,"none",0,0
"3877","Scirtidae","08ISS4748",6.00255484923494e-16,-25.5660685235317,1,"none",0,0
"3878","Scirtidae","08ISS4884",-1.91004718943699e-15,-25.5660685235266,1,"none",0,0
"3879","Scirtidae","08LAK2827",-3.23868914832301e-15,-25.5660685235239,1,"none",0,0
"3880","Scirtidae","08LAK3121",1.05665205664089e-16,-24.5660685235092,1,"none",0,0
"3881","Scirtidae","08LAK3540",0.0247405391983996,-52.5660472684696,0.895458708636961,"none",1,1
"3882","Scirtidae","08LAK3616",-2.39620366309359e-15,-24.5660685235042,1,"none",0,0
"3883","Scirtidae","08LAK3627",2.25998039338785e-16,-25.5660685235309,1,"none",0,0
"3884","Scirtidae","08LAK3628",-3.23868914832301e-15,-25.5660685235239,1,"none",0,0
"3885","Scirtidae","08LAK3699",9.4307744958521e-16,-25.5660685235323,1,"none",0,0
"3886","Scirtidae","08LAK3879",-2.63144095190329e-15,-25.5660685235251,1,"none",0,0
"3887","Scirtidae","08LIT2585",-2.63144095190329e-15,-25.5660685235251,1,"none",0,0
"3888","Scirtidae","08LIT2602",-2.31745550762956e-15,-25.5660685235257,1,"none",0,0
"3889","Scirtidae","08LIT2603",-5.19486179556711e-16,-25.5660685235294,1,"none",0,0
"3890","Scirtidae","08LIT2682",-2.63144095190329e-15,-25.5660685235251,1,"none",0,0
"3891","Scirtidae","08LIT2685",-1.8669577996275e-15,-25.5660685235266,1,"none",0,0
"3892","Scirtidae","08LIT2692",-2.31745550762956e-15,-25.5660685235257,1,"none",0,0
"3893","Scirtidae","08LIT2781",-2.63144095190329e-15,-25.5660685235251,1,"none",0,0
"3894","Scirtidae","08NOR1362",2.29391376370811e-15,-25.5660685235351,1,"none",0,0
"3895","Scirtidae","08NOR1370",3.73187186209718e-16,-25.5660685235312,1,"none",0,0
"3896","Scirtidae","08NOR1750",-1.41990012206584e-15,-25.5660685235276,1,"none",0,0
"3897","Scirtidae","08NOR1756",1.8349799366429e-15,-24.5660685235127,1,"none",0,0
"3898","Scirtidae","08NOR2306",-2.17603151870944e-15,-25.566068523526,1,"none",0,0
"3899","Scirtidae","08SAM0000",7.87906081018124e-16,-25.5660685235321,1,"none",0,0
"3900","Scirtidae","08SAM1914",-1.91078697476399e-16,-24.5660685235086,1,"none",0,0
"3901","Scirtidae","08SAM2674",-2.87298207954156e-15,-25.5660685235246,1,"none",0,0
"3902","Scirtidae","08SAM2855",-3.27245832601457e-15,-25.5660685235238,1,"none",0,0
"3903","Scirtidae","08SAM2862",-2.18593667883718e-15,-24.5660685235046,1,"none",0,0
"3904","Scirtidae","08SAM3047",-1.50672300329361e-15,-25.5660685235274,1,"none",0,0
"3905","Scirtidae","08WES0622",1.99266876655545e-15,-25.5660685235345,1,"none",0,0
"3906","Scirtidae","08WES0629",-2.63144095190329e-15,-25.5660685235251,1,"none",0,0
"3907","Scirtidae","08WES0903",-1.68207617951338e-15,-25.566068523527,1,"none",0,0
"3908","Scirtidae","08WES0905",2.01860438497413e-15,-25.5660685235345,1,"none",0,0
"3909","Scirtidae","08WES1037",-1.47490045600946e-15,-25.5660685235274,1,"none",0,0
"3910","Scirtidae","08WES1178",-1.63058394191021e-15,-25.5660685235271,1,"none",0,0
"3911","Scirtidae","08WES1340",2.7592924136067e-16,-25.566068523531,1,"none",0,0
"3912","Scirtidae","08WES1490",-2.41071605238285e-15,-24.5660685235041,1,"none",0,0
"3913","Scirtidae","08WES1579",-1.25958932312952e-15,-24.5660685235065,1,"none",0,0
"3914","Scirtidae","09BLA0675",6.9907223816717e-16,-24.5660685235104,1,"none",0,0
"3915","Scirtidae","09BLA0716",1.0353212587854e-15,-25.5660685235326,1,"none",0,0
"3916","Scirtidae","09BLA0722",-1.51211405650624e-15,-25.5660685235274,1,"none",0,0
"3917","Scirtidae","09BLA0756",-2.02938188792036e-15,-25.5660685235263,1,"none",0,0
"3918","Scirtidae","09BLA0768",1.50747975735239e-15,-25.5660685235335,1,"none",0,0
"3919","Scirtidae","09BLA0771",-1.62395839637652e-15,-24.5660685235057,1,"none",0,0
"3920","Scirtidae","09BLA0772",1.30471343521144e-15,-25.5660685235331,1,"none",0,0
"3921","Scirtidae","09BLA0817",1.67979055787054e-15,-25.5660685235338,1,"none",0,0
"3922","Scirtidae","09COV1165",-8.28558785558826e-16,-25.5660685235288,1,"none",0,0
"3923","Scirtidae","09COV1418",-3.23868914832301e-15,-25.5660685235239,1,"none",0,0
"3924","Scirtidae","09COV1756",-2.63144095190329e-15,-25.5660685235251,1,"none",0,0
"3925","Scirtidae","09COV1862",2.29390425746562e-15,-25.5660685235351,1,"none",0,0
"3926","Scirtidae","09COV1864",9.17567796142653e-16,-25.5660685235323,1,"none",0,0
"3927","Scirtidae","09DEE2163",-1.86039540423311e-15,-25.5660685235267,1,"none",0,0
"3928","Scirtidae","09DEE2208",-2.63144095190329e-15,-25.5660685235251,1,"none",0,0
"3929","Scirtidae","09DEE2211",1.75870923725573e-15,-25.566068523534,1,"none",0,0
"3930","Scirtidae","09DEE2294",5.11778162232978e-16,-25.5660685235315,1,"none",0,0
"3931","Scirtidae","09DUW0091",-3.22753755267528e-15,-24.5660685235025,1,"none",0,0
"3932","Scirtidae","09DUW0277",1.49231588623822e-15,-24.566068523512,1,"none",0,0
"3933","Scirtidae","09JEN1318",-1.3530338672546e-15,-25.5660685235277,1,"none",0,0
"3934","Scirtidae","09JEN1357",-3.78273833637511e-15,-25.5660685235228,1,"none",0,0
"3935","Scirtidae","09LOW0325",-5.21905440750403e-16,-25.5660685235294,1,"none",0,0
"3936","Scirtidae","09LOW0751",-2.63144095190329e-15,-25.5660685235251,1,"none",0,0
"3937","Scirtidae","09LOW0753",9.98210450758364e-16,-25.5660685235324,1,"none",0,0
"3938","Scirtidae","09MID1374",-2.63144095190329e-15,-25.5660685235251,1,"none",0,0
"3939","Scirtidae","09MID1537",-1.66214654556942e-15,-25.5660685235271,1,"none",0,0
"3940","Scirtidae","09MID1744",-1.67552129463993e-15,-25.5660685235271,1,"none",0,0
"3941","Scirtidae","09MID1817",-3.51943761513515e-15,-24.5660685235019,1,"none",0,0
"3942","Scirtidae","09MID1958",-1.3344355192951e-15,-25.5660685235278,1,"none",0,0
"3943","Scirtidae","09MID2426",-8.28558785558826e-16,-25.5660685235288,1,"none",0,0
"3944","Scirtidae","09MIL0340",4.65947222043454e-16,-25.5660685235314,1,"none",0,0
"3945","Scirtidae","09MIL0390",-2.63144095190329e-15,-25.5660685235251,1,"none",0,0
"3946","Scirtidae","09NEW1657",-2.63144095190329e-15,-25.5660685235251,1,"none",0,0
"3947","Scirtidae","09NEW2076",-1.26339887939582e-15,-25.5660685235279,1,"none",0,0
"3948","Scirtidae","09NEW2102",-1.0039902999566e-15,-25.5660685235284,1,"none",0,0
"3949","Scirtidae","09NEW2128",-2.63144095190329e-15,-25.5660685235251,1,"none",0,0
"3950","Scirtidae","09NEW2151",7.07711019707731e-16,-24.5660685235104,1,"none",0,0
"3951","Scirtidae","09SOO0943",1.21900819080505e-15,-25.5660685235329,1,"none",0,0
"3952","Scirtidae","09SOO1022",-2.48904797557635e-15,-25.5660685235254,1,"none",0,0
"3953","Scirtidae","09SOO1130",-2.63144095190329e-15,-25.5660685235251,1,"none",0,0
"3954","Scirtidae","09SOO1134",3.73187186209718e-16,-25.5660685235312,1,"none",0,0
"3955","Scirtidae","09SOO1209",-2.44106944073838e-15,-24.5660685235041,1,"none",0,0
"3956","Scirtidae","09SOO1283",-3.23868914832301e-15,-25.5660685235239,1,"none",0,0
"3957","Scirtidae","Miller_Cove",0,-24.566068523509,1,"none",0,0
"3958","Scirtidae","VashChris",3.5365357113436e-16,-24.5660685235097,1,"none",0,0
"3959","Scirtidae","VashShing",8.22215288616404e-17,-25.5660685235306,1,"none",0,0
"3960","Scirtidae","WalkerPreserve",1.6798054186611e-16,-24.5660685235093,1,"none",0,0
"3961","Sciomyzidae","08BEA3312",1.69770488739939e-15,-25.5660685235339,1,"none",0,0
"3962","Sciomyzidae","08BEA3474",-5.37534459396654e-16,-25.5660685235293,1,"none",0,0
"3963","Sciomyzidae","08BEA3478",1.68042440746126e-15,-24.5660685235124,1,"none",0,0
"3964","Sciomyzidae","08BEA3571",-5.19486179556711e-16,-25.5660685235294,1,"none",0,0
"3965","Sciomyzidae","08BEA3650",1.77984416432508e-15,-25.566068523534,1,"none",0,0
"3966","Sciomyzidae","08BEA3737",1.41968164377817e-15,-25.5660685235333,1,"none",0,0
"3967","Sciomyzidae","08BEA3747",-2.63144095190329e-15,-25.5660685235251,1,"none",0,0
"3968","Sciomyzidae","08BEA3826",-2.28812892206439e-16,-25.56606852353,1,"none",0,0
"3969","Sciomyzidae","08CED2433",1.05010501766927e-15,-25.5660685235326,1,"none",0,0
"3970","Sciomyzidae","08CED2711",-1.748593936683e-15,-24.5660685235055,1,"none",0,0
"3971","Sciomyzidae","08CED2898",1.00819838796661e-15,-24.566068523511,1,"none",0,0
"3972","Sciomyzidae","08CED4192",-2.63144095190329e-15,-25.5660685235251,1,"none",0,0
"3973","Sciomyzidae","08CED4975",-2.0888380323054e-15,-24.5660685235048,1,"none",0,0
"3974","Sciomyzidae","08CED5032",0.821140509453585,-1659.67263166008,0.34838182007186,"none",1,1
"3975","Sciomyzidae","08CED5046",14.9051977107464,-30100.7501692707,0.999431561442753,"none",1,1
"3976","Sciomyzidae","08EAS1536",1.39838030866537e-15,-25.5660685235333,1,"none",0,0
"3977","Sciomyzidae","08EAS1964",-7.50452265620879e-16,-25.5660685235289,1,"none",0,0
"3978","Sciomyzidae","08EAS2058",-9.13543415371441e-16,-25.5660685235286,1,"none",0,0
"3979","Sciomyzidae","08EAS2191",-2.63144095190329e-15,-25.5660685235251,1,"none",0,0
"3980","Sciomyzidae","08EAS2272",1.77984416432508e-15,-25.566068523534,1,"none",0,0
"3981","Sciomyzidae","08EAS2446",-4.70336477968597e-16,-25.5660685235295,1,"none",0,0
"3982","Sciomyzidae","08EAS2540",-2.43075555883998e-15,-24.5660685235041,1,"none",0,0
"3983","Sciomyzidae","08EAS2546",-8.79387216375838e-16,-24.5660685235072,1,"none",0,0
"3984","Sciomyzidae","08EAS2631",1.77984416432508e-15,-25.566068523534,1,"none",0,0
"3985","Sciomyzidae","08EVA3555",-1.54687160133625e-15,-24.5660685235059,1,"none",0,0
"3986","Sciomyzidae","08EVA3637",1.24486134649695e-15,-24.5660685235115,1,"none",0,0
"3987","Sciomyzidae","08EVA3642",-2.4196554056957e-15,-24.5660685235041,1,"none",0,0
"3988","Sciomyzidae","08EVA3813",-1.48982888436633e-15,-25.5660685235274,1,"none",0,0
"3989","Sciomyzidae","08ISS3877",-1.2860685225974e-15,-25.5660685235278,1,"none",0,0
"3990","Sciomyzidae","08ISS3958",2.68286090546558e-15,-24.5660685235144,1,"none",0,0
"3991","Sciomyzidae","08ISS3962",-0.842047595799649,1688.17568056611,0.325920180595767,"none",1,1
"3992","Sciomyzidae","08ISS4294",-3.23868914832301e-15,-25.5660685235239,1,"none",0,0
"3993","Sciomyzidae","08ISS4573",-2.63144095190329e-15,-25.5660685235251,1,"none",0,0
"3994","Sciomyzidae","08ISS4724",1.41109365036573e-15,-25.5660685235333,1,"none",0,0
"3995","Sciomyzidae","08ISS4730",-2.66963168882933e-15,-25.566068523525,1,"none",0,0
"3996","Sciomyzidae","08ISS4735",2.24024003413292e-16,-24.5660685235095,1,"none",0,0
"3997","Sciomyzidae","08ISS4748",6.00255484923494e-16,-25.5660685235317,1,"none",0,0
"3998","Sciomyzidae","08ISS4884",-1.91004718943699e-15,-25.5660685235266,1,"none",0,0
"3999","Sciomyzidae","08LAK2827",-3.23868914832301e-15,-25.5660685235239,1,"none",0,0
"4000","Sciomyzidae","08LAK3121",1.05665205664089e-16,-24.5660685235092,1,"none",0,0
"4001","Sciomyzidae","08LAK3540",-2.09544223219958e-15,-25.5660685235262,1,"none",0,0
"4002","Sciomyzidae","08LAK3616",-2.39620366309359e-15,-24.5660685235042,1,"none",0,0
"4003","Sciomyzidae","08LAK3627",2.25998039338785e-16,-25.5660685235309,1,"none",0,0
"4004","Sciomyzidae","08LAK3628",-3.23868914832301e-15,-25.5660685235239,1,"none",0,0
"4005","Sciomyzidae","08LAK3699",9.4307744958521e-16,-25.5660685235323,1,"none",0,0
"4006","Sciomyzidae","08LAK3879",-2.63144095190329e-15,-25.5660685235251,1,"none",0,0
"4007","Sciomyzidae","08LIT2585",-2.63144095190329e-15,-25.5660685235251,1,"none",0,0
"4008","Sciomyzidae","08LIT2602",-2.31745550762956e-15,-25.5660685235257,1,"none",0,0
"4009","Sciomyzidae","08LIT2603",-5.19486179556711e-16,-25.5660685235294,1,"none",0,0
"4010","Sciomyzidae","08LIT2682",-2.63144095190329e-15,-25.5660685235251,1,"none",0,0
"4011","Sciomyzidae","08LIT2685",-1.8669577996275e-15,-25.5660685235266,1,"none",0,0
"4012","Sciomyzidae","08LIT2692",-2.31745550762956e-15,-25.5660685235257,1,"none",0,0
"4013","Sciomyzidae","08LIT2781",-2.63144095190329e-15,-25.5660685235251,1,"none",0,0
"4014","Sciomyzidae","08NOR1362",2.29391376370811e-15,-25.5660685235351,1,"none",0,0
"4015","Sciomyzidae","08NOR1370",3.73187186209718e-16,-25.5660685235312,1,"none",0,0
"4016","Sciomyzidae","08NOR1750",-1.41990012206584e-15,-25.5660685235276,1,"none",0,0
"4017","Sciomyzidae","08NOR1756",1.8349799366429e-15,-24.5660685235127,1,"none",0,0
"4018","Sciomyzidae","08NOR2306",-2.17603151870944e-15,-25.566068523526,1,"none",0,0
"4019","Sciomyzidae","08SAM0000",7.87906081018124e-16,-25.5660685235321,1,"none",0,0
"4020","Sciomyzidae","08SAM1914",-1.91078697476399e-16,-24.5660685235086,1,"none",0,0
"4021","Sciomyzidae","08SAM2674",-2.87298207954156e-15,-25.5660685235246,1,"none",0,0
"4022","Sciomyzidae","08SAM2855",-3.27245832601457e-15,-25.5660685235238,1,"none",0,0
"4023","Sciomyzidae","08SAM2862",-2.18593667883718e-15,-24.5660685235046,1,"none",0,0
"4024","Sciomyzidae","08SAM3047",-1.50672300329361e-15,-25.5660685235274,1,"none",0,0
"4025","Sciomyzidae","08WES0622",1.99266876655545e-15,-25.5660685235345,1,"none",0,0
"4026","Sciomyzidae","08WES0629",-2.63144095190329e-15,-25.5660685235251,1,"none",0,0
"4027","Sciomyzidae","08WES0903",-1.68207617951338e-15,-25.566068523527,1,"none",0,0
"4028","Sciomyzidae","08WES0905",2.01860438497413e-15,-25.5660685235345,1,"none",0,0
"4029","Sciomyzidae","08WES1037",-1.47490045600946e-15,-25.5660685235274,1,"none",0,0
"4030","Sciomyzidae","08WES1178",-1.63058394191021e-15,-25.5660685235271,1,"none",0,0
"4031","Sciomyzidae","08WES1340",2.7592924136067e-16,-25.566068523531,1,"none",0,0
"4032","Sciomyzidae","08WES1490",-2.41071605238285e-15,-24.5660685235041,1,"none",0,0
"4033","Sciomyzidae","08WES1579",-1.25958932312952e-15,-24.5660685235065,1,"none",0,0
"4034","Sciomyzidae","09BLA0675",6.9907223816717e-16,-24.5660685235104,1,"none",0,0
"4035","Sciomyzidae","09BLA0716",1.0353212587854e-15,-25.5660685235326,1,"none",0,0
"4036","Sciomyzidae","09BLA0722",-1.51211405650624e-15,-25.5660685235274,1,"none",0,0
"4037","Sciomyzidae","09BLA0756",-2.02938188792036e-15,-25.5660685235263,1,"none",0,0
"4038","Sciomyzidae","09BLA0768",1.50747975735239e-15,-25.5660685235335,1,"none",0,0
"4039","Sciomyzidae","09BLA0771",-1.62395839637652e-15,-24.5660685235057,1,"none",0,0
"4040","Sciomyzidae","09BLA0772",1.30471343521144e-15,-25.5660685235331,1,"none",0,0
"4041","Sciomyzidae","09BLA0817",1.67979055787054e-15,-25.5660685235338,1,"none",0,0
"4042","Sciomyzidae","09COV1165",-8.28558785558826e-16,-25.5660685235288,1,"none",0,0
"4043","Sciomyzidae","09COV1418",-3.23868914832301e-15,-25.5660685235239,1,"none",0,0
"4044","Sciomyzidae","09COV1756",-2.63144095190329e-15,-25.5660685235251,1,"none",0,0
"4045","Sciomyzidae","09COV1862",2.29390425746562e-15,-25.5660685235351,1,"none",0,0
"4046","Sciomyzidae","09COV1864",9.17567796142653e-16,-25.5660685235323,1,"none",0,0
"4047","Sciomyzidae","09DEE2163",-1.86039540423311e-15,-25.5660685235267,1,"none",0,0
"4048","Sciomyzidae","09DEE2208",-2.63144095190329e-15,-25.5660685235251,1,"none",0,0
"4049","Sciomyzidae","09DEE2211",1.75870923725573e-15,-25.566068523534,1,"none",0,0
"4050","Sciomyzidae","09DEE2294",5.11778162232978e-16,-25.5660685235315,1,"none",0,0
"4051","Sciomyzidae","09DUW0091",-3.22753755267528e-15,-24.5660685235025,1,"none",0,0
"4052","Sciomyzidae","09DUW0277",-0.0334931761162354,65.1645072445039,0.882802708822736,"none",1,1
"4053","Sciomyzidae","09JEN1318",-1.3530338672546e-15,-25.5660685235277,1,"none",0,0
"4054","Sciomyzidae","09JEN1357",-3.78273833637511e-15,-25.5660685235228,1,"none",0,0
"4055","Sciomyzidae","09LOW0325",-5.21905440750403e-16,-25.5660685235294,1,"none",0,0
"4056","Sciomyzidae","09LOW0751",-2.63144095190329e-15,-25.5660685235251,1,"none",0,0
"4057","Sciomyzidae","09LOW0753",9.98210450758364e-16,-25.5660685235324,1,"none",0,0
"4058","Sciomyzidae","09MID1374",-2.63144095190329e-15,-25.5660685235251,1,"none",0,0
"4059","Sciomyzidae","09MID1537",-1.66214654556942e-15,-25.5660685235271,1,"none",0,0
"4060","Sciomyzidae","09MID1744",-1.67552129463993e-15,-25.5660685235271,1,"none",0,0
"4061","Sciomyzidae","09MID1817",-3.51943761513515e-15,-24.5660685235019,1,"none",0,0
"4062","Sciomyzidae","09MID1958",-0.121696099183422,241.796341724153,0.563088813603424,"none",1,1
