"","SiteName","Year","SampleName","SampleDate","WettedWidth","BankfulWidth","expr1","D50","RiffleDepth","pools_per_ft","LargeWoodyDebrisNumber","speed","sand","X.x","US...RB...LB...DS","X.y","PctDev_Basins_","X.x","PctDev_buffers_","X.y","per_Agricultural_","per_Barren.Land_","per_Emergent.Herbaceous.Wetlands_","per_Forest_","per_Grassland.Herbaceous_","per_Open.Spaces.Developed_","per_Open.Water_","per_Perennial.Snow.Ice_","per_Scrub.Shrub_","per_Urban_","per_Woody.Wetlands_","X","per_Agricultural_RB","per_Barren.Land_RB","per_Emergent.Herbaceous.Wetlands_RB","per_Forest_RB","per_Grassland.Herbaceous_RB","per_Open.Spaces.Developed_RB","per_Open.Water_RB","per_Perennial.Snow.Ice_RB","per_Scrub.Shrub_RB","per_Urban_RB","per_Woody.Wetlands_RB","Acres","STR_LVL","Ammonia.Nitrogen","Conductivity..Field","Dissolved.Oxygen..Field","Fecal.Coliform","Nitrite...Nitrate.Nitrogen","Orthophosphate.Phosphorus","pH..Field","Temperature","Total.Alkalinity","Total.Nitrogen","Total.Phosphorus","Total.Suspended.Solids","Turbidity"
"86","08ISS3958","2018","08ISS3958_18","2018-08-27 15:15:00",3.11695,5.430055,0.574018126888218,12.7586749677134,3.1003937007874,0,1,1.38105263157895,13.3333333333333,197,68,1602,4.48798811634093,1558,0,1602,0,0,0,79.6465670449073,0,5.70092721977862,0,0,1.4104583811109,11.6001703128074,1.64187704139578,1558,0,0,0,0,0,0,0,0,0,0,100,36.9853305785073,1,0.00980833333333333,120.9,11.2333333333333,119.083333333333,0.622166666666667,0.00877333333333333,7.42583333333333,10.5416666666667,47.7,0.786666666666667,0.0237666666666667,5.95166666666667,3.335
"87","08ISS3958","2019","08ISS3958_19","2019-08-29 16:15:00",2.1736625,3.198975,0.679487179487179,10.7526106657588,2.53444881889764,0,0,1.72027972027972,0,372,63.6666666666667,1603,4.48798811634093,1559,0,1603,0,0,0,81.0570254260181,0,5.70092721977862,0,0,0,11.6001703128074,1.64187704139579,1559,0,0,0,0,0,0,0,0,0,0,100,36.9853305785073,1,0.00976153846153846,116.092307692308,11.3538461538462,79.3076923076923,0.657384615384615,0.00931076923076923,7.43615384615385,9.91538461538462,44.6307692307692,0.853,0.0326461538461538,10.1623076923077,4.70153846153846
"88","08LAK3121","2002","08LAK3121_02","9/24/2002 0:00:00",5.71,NA,NA,10.2753178089497,1,NA,NA,0.766666666666667,15.8878504672897,NA,NA,1806,45.5591488157746,1762,21.3991365546913,1806,0,0,0,8.29025819278705,0,3.24158488655792,0,0,0,88.468156920655,0,1762,0,0,0,30.1964808733859,0,21.3651190139994,0,0,0,48.4384001126147,0,353.014877054445,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","08LAK3121","2003","08LAK3121_03","8/26/2003 0:00:00",5.026666667,NA,NA,28.7632311422574,2.666666667,NA,1,1.18060705521695,12.2641509433962,NA,NA,1807,45.5692285701699,1763,21.3991365546913,1807,0,0,0,8.29025819278705,0,3.24158488655792,0,0,0,88.468156920655,0,1763,0,0,0,30.1964808733859,0,21.3651190139994,0,0,0,48.4384001126147,0,353.014877054445,1,NA,NA,NA,420.676470588235,NA,NA,NA,13.7264705882353,NA,NA,NA,NA,NA
"90","08LAK3121","2005","08LAK3121_05","9/1/2005 0:00:00",6.333333333,17.66666667,0.358490566,21.2695010581522,2.266666667,NA,2,0.753071952351968,14.5631067961165,NA,NA,1809,45.5793083245653,1765,21.3991365546913,1809,0,0,0,8.29025819278705,0,3.24158488655792,0,0,0,88.468156920655,0,1765,0,0,0,30.1964808733859,0,21.3651190139994,0,0,0,48.4384001126147,0,353.014877054445,1,NA,NA,NA,447.545454545455,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","08LAK3121","2006","08LAK3121_06","8/24/2006 0:00:00",4.25,15.25,0.278688525,24.6279087338719,2.6,0.013333333,3,1.29617534564975,4.62962962962963,NA,NA,1810,45.5793083245653,1766,21.3991365546913,1810,0,0,0,8.29025819278705,0,3.24158488655792,0,0,0,88.468156920655,0,1766,0,0,0,30.1964808733859,0,21.3651190139994,0,0,0,48.4384001126147,0,353.014877054445,1,NA,NA,NA,889.529411764706,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","08LAK3121","2007","08LAK3121_07","8/28/2007 0:00:00",3,62.5,0.048,21.8305392422412,1.5,NA,2,1.6625,15,NA,NA,1811,45.5793083245653,1767,21.3991365546913,1811,0,0,0,8.29025819278705,0,3.24158488655792,0,0,0,88.468156920655,0,1767,0,0,0,30.1964808733859,0,21.3651190139994,0,0,0,48.4384001126147,0,353.014877054445,1,NA,NA,NA,1377.55882352941,NA,NA,NA,13.0294117647059,NA,NA,NA,NA,NA
"93","08LAK3121","2008","08LAK3121_08","8/18/2008 0:00:00",3.366666667,17.33333333,0.194230769,11.4655270481004,1.833333333,0.075,5,1.34133305484679,13.2743362831858,NA,NA,1812,45.5793083245653,1768,21.3991365546913,1812,0,0,0,8.29025819278705,0,3.24158488655792,0,0,0,88.468156920655,0,1768,0,0,0,30.1964808733859,0,21.3651190139994,0,0,0,48.4384001126147,0,353.014877054445,1,NA,NA,NA,NA,NA,NA,NA,12.5017948717949,NA,NA,NA,NA,NA
"94","08LAK3121","2009","08LAK3121_09","9/9/2009 0:00:00",4.166666667,7.466666667,0.558035714,8.77459983755701,2,0.075,3,1.09171319709533,29.4642857142857,NA,NA,1813,45.6162674240106,1769,21.3991365546913,1813,0,0,0,8.29025819278705,0,3.24158488655792,0,0,0,88.468156920655,0,1769,0,0,0,30.1964808733859,0,21.3651190139994,0,0,0,48.4384001126147,0,353.014877054445,1,NA,NA,NA,NA,NA,NA,NA,13.9479166666667,NA,NA,NA,NA,NA
"95","08LAK3121","2010","08LAK3121_10","9/16/2010 0:00:00",6.166666667,11.83333333,0.521126761,20.8554558482778,2,0.01,2,0.969679711113756,12.0967741935484,NA,NA,1814,45.6532265234558,1770,21.3991365546913,1814,0,0,0,8.29025819278705,0,3.24158488655792,0,0,0,88.468156920655,0,1770,0,0,0,30.1964808733859,0,21.3651190139994,0,0,0,48.4384001126147,0,353.014877054445,1,NA,NA,NA,287.08,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","08LAK3121","2011","08LAK3121_11","8/3/2011 0:00:00",7.633333333,12.33333333,0.618918919,10.1693378947631,2.333333333,0.016,3,1.10678652044028,32.7102803738318,NA,NA,1815,45.6901856229011,1771,21.3991365546913,1815,0,0,0,8.29025819278705,0,3.24158488655792,0,0,0,88.468156920655,0,1771,0,0,0,30.1964808733859,0,21.3651190139994,0,0,0,48.4384001126147,0,353.014877054445,1,NA,NA,NA,185.157894736842,NA,NA,NA,13.9578947368421,NA,NA,NA,NA,NA
"97","08LAK3121","2014","08LAK3121_14","9/2/2014 0:00:00",4.825,12.625,0.382178218,21.8799850717374,2.125,0.032,10,1.13171945376195,6.4,NA,NA,1818,45.7918788305872,1774,21.3991365546913,1818,0,0,0,8.29025819278689,0,3.24158488655786,0,0,0,88.4681569206553,0,1774,0,0,0,30.1964808733859,0,21.3651190139994,0,0,0,48.4384001126147,0,353.014877054445,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","08LAK3121","2015","08LAK3121_15","8/19/2015 0:00:00",6.875,12.45,0.552208835,33.8709258084073,2.25,0,7,0.799885159015418,0,NA,NA,1819,45.7918788305872,1775,21.3991365546913,1819,0,0,0,8.2902581927869,0,3.24158488655786,0,0,0,88.4681569206552,0,1775,0,0,0,30.1964808733859,0,21.3651190139994,0,0,0,48.4384001126147,0,353.014877054445,1,NA,NA,NA,NA,NA,NA,NA,13.691875,NA,NA,NA,NA,NA
"99","08LAK3121","2016","08LAK3121_16","9/8/2016 0:00:00",8.75,15.5,0.564516129,29.0532014354346,1.85,0,8,0.669588756212569,5.12820512820513,NA,NA,1820,45.7918788305872,1776,21.3991365546913,1820,0,0,0,8.2902581927869,0,3.24158488655787,0,0,0,88.4681569206552,0,1776,0,0,0,30.1964808733859,0,21.3651190139994,0,0,0,48.4384001126147,0,353.014877054445,1,NA,NA,NA,519.40625,NA,NA,NA,13.24375,NA,NA,NA,NA,NA
"100","08LAK3121","2017","08LAK3121_17","2017-07-20 13:29:59",6.33333333333333,14.4666666666667,0.43778801843318,23.1684575023025,3.075,0,2,0.791092880164079,0.925925925925926,NA,NA,1821,45.8138938912319,1777,21.3991365546913,1821,0,0,0,8.29025819278736,0,3.24158488655805,0,0,0,88.4681569206546,0,1777,0,0,0,30.1964808733859,0,21.3651190139994,0,0,0,48.4384001126147,0,353.014877054445,1,NA,NA,NA,360.4375,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","08LAK3121","2018","08LAK3121_18","2018-08-14 20:00:00",13.2470375,15.010575,0.882513661202186,16.8633678255043,1.84547244094488,0.114068441064639,5,1.07599781301258,5.21739130434783,173,65,1822,45.8359089518767,1778,21.3991365546913,1822,0,0,0,8.29025819278783,0,3.24158488655823,0,0,0,88.4681569206539,0,1778,0,0,0,30.1964808733859,0,21.3651190139994,0,0,0,48.4384001126147,0,353.014877054445,1,NA,NA,NA,537.15625,NA,NA,NA,13.271875,NA,NA,NA,NA,NA
"102","08LAK3121","2019","08LAK3121_19","2019-08-06 20:17:00",4.0602375,6.151875,0.66,45.7995158200572,2.36220472440945,0,1,1.00254712175242,0.925925925925926,329,67,1823,45.8579240125215,1779,21.3991365546913,1823,0,0,0,8.29025819278829,0,3.24158488655841,0,0,0,88.4681569206533,0,1779,0,0,0,30.1964808733859,0,21.3651190139994,0,0,0,48.4384001126147,0,353.014877054445,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","08LAK3121","2020","08LAK3121_20","2020-08-13 16:30:00",9.432875,13.4521,0.701219512195122,23.2127727151115,2.75590551181102,0.0892857142857143,11,1.04755145493258,2.83018867924528,492,63,1824,45.8750826209183,1780,21.3991365546913,1824,0,0,0,8.29025819278836,0,3.24158488655844,0,0,0,88.4681569206532,0,1780,0,0,0,30.1964808733859,0,21.3651190139994,0,0,0,48.4384001126147,0,353.014877054445,1,NA,247.016666666667,10.92,NA,NA,NA,7.6,10.4083333333333,NA,NA,NA,NA,NA
"104","08LAK3121","2021","08LAK3121_21","2021-08-24 16:45:00",6.840885,13.2470375,0.51640866873065,32.8287743249754,1.94389763779528,0.0609756097560976,5,1.45132743362832,3.73831775700935,668,66.6666666666667,1825,45.892241229315,1781,21.3991365546913,1825,0,0,0,8.29025819278842,0,3.24158488655846,0,0,0,88.4681569206531,0,1781,0,0,0,30.1964808733859,0,21.3651190139994,0,0,0,48.4384001126147,0,353.014877054445,1,0.0188916666666667,208.208333333333,11.0266666666667,NA,0.411583333333333,0.0192983333333333,7.64,9.995,86.2583333333333,0.575833333333333,0.0486083333333333,10.0166666666667,5.18666666666667
"105","08LAK3540","2002","08LAK3540_02","9/18/2002 0:00:00",3.833333333,NA,NA,4.97877035785609,3.5,NA,NA,1.20177497659767,28.0701754385965,NA,NA,1828,15.1247859777648,1784,3.85302956363557,1828,0.288807112660831,0.035807310647845,0.420135056653478,26.8724078871513,0.555036921051545,29.0972228060485,7.02695122299796,0,0.250023945693392,33.0246784978881,2.42892923920705,1784,0.106188325203632,0,1.51208371374354,23.4535202859626,0.524909057808591,17.8261003644613,44.0633822341208,0,0.1833597334057,7.87359839266738,4.45685789262654,1242.17066117501,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","08LAK3540","2003","08LAK3540_03","9/2/2003 0:00:00",6.193333333,NA,NA,29.0406129701491,2.333333333,NA,5,0.777018474025934,4.76190476190476,NA,NA,1829,15.1355342011329,1785,3.85372723600748,1829,0.312678653086403,0.035807310647845,0.420135056653478,26.4757770199967,0.942949453105554,29.0912554045476,7.03566955810215,0,0.226152405264206,33.036613784501,2.42296135409501,1785,0.106188325203657,0,1.51208371374391,23.4037127971136,0.571886987059251,17.8261003644655,44.0633822341314,0,0.186189292985855,7.87359839266927,4.45685789262761,1242.17066117501,1,0.0205529411764706,142.276470588235,10.5764705882353,98.7647058823529,0.353235294117647,0.0389411764705882,7.18823529411765,9.68823529411765,55.3117647058824,0.751176470588235,0.0703294117647059,6.79470588235294,3.19647058823529
"107","08LAK3540","2005","08LAK3540_05","8/25/2005 0:00:00",4.5,11.33333333,0.397058824,13.4543426440594,1.733333333,NA,3,0.838966250272497,14,NA,NA,1831,15.7297288417073,1787,3.90797013797852,1831,0.248841545729224,0.0179036553239225,0.420135056653478,25.4226911861172,0.814326308845504,29.399696518525,7.05333972087033,0,0.10114043241751,34.1049321065348,2.41699346898297,1787,0.106188325203682,0,1.51208371374425,23.2313798588609,0.561132202273282,17.9484825757329,44.0633822341414,0,0.0945094262830053,8.02598377113192,4.45685789262863,1242.17066117501,1,0.0164,NA,10.2076923076923,365.923076923077,0.450692307692308,0.0416307692307692,7.38461538461538,9.42307692307692,57.9076923076923,0.899769230769231,0.0777692307692308,11.3730769230769,6.69
"108","08LAK3540","2006","08LAK3540_06","8/1/2006 0:00:00",3.933333333,31.8,0.123689727,10.9778356374587,1.6,0.05,10,1.25984714873604,31.7757009345794,NA,NA,1832,16.3131752589136,1788,3.96151536757766,1832,0.161132897946474,0,0.420135056653478,24.7662362193924,0.297790632531445,29.7141050340033,7.06229154853433,0,0,35.1613151419557,2.41699346898297,1788,0.106188325203681,0,1.51208371374424,23.1088544094572,0.503399488236655,18.070864786996,44.0633822341409,0,0,8.17836914959269,4.45685789262858,1242.17066117501,1,0.0152866666666667,150.14,10.1066666666667,124.866666666667,0.3756,0.0432933333333333,7.38666666666667,9.82,61.9133333333333,0.752,0.0778666666666667,9.32466666666667,3.77266666666667
"109","08LAK3540","2007","08LAK3540_07","8/10/2007 0:00:00",5,23.33333333,0.214285714,9.18958683997628,1.333333333,0.022222222,10,1.02777777777778,14.1509433962264,NA,NA,1833,16.3904212645117,1789,3.96151536757766,1833,0.161132897946474,0,0.420135056653478,24.7435064113954,0.23245751076449,29.6245867573769,7.04026221821405,0,0.110092260084215,35.250833418582,2.41699346898297,1789,0.106188325203681,0,1.51208371374424,23.0843869563205,0.490665308397461,18.0708647869961,44.063382234141,0,0.037201632975701,8.17836914959272,4.45685789262859,1242.17066117501,1,0.0131,124.413333333333,10.38,252.266666666667,0.5068,0.04226,7.25333333333333,9.83333333333333,46.34,1.00606666666667,0.09048,10.1466666666667,11.8113333333333
"110","08LAK3540","2008","08LAK3540_08","9/2/2008 0:00:00",3.5,11.33333333,0.308823529,12.8545796250701,1.333333333,0.088888889,8,1.28945985940866,14.8148148148148,NA,NA,1834,16.4676672701098,1790,3.96151536757766,1834,0.161132897946474,0,0.420135056653478,24.7207766033984,0.167124388997536,29.5350684807505,7.01823288789378,0,0.22018452016843,35.3403516952084,2.41699346898297,1790,0.106188325203681,0,1.51208371374424,23.0599195031838,0.477931128558268,18.0708647869961,44.0633822341412,0,0.0744032659514019,8.17836914959273,4.4568578926286,1242.17066117501,1,NA,NA,NA,NA,NA,NA,7.40210526315789,9.62578947368421,58.2,NA,NA,NA,NA
"111","08LAK3540","2009","08LAK3540_09","9/9/2009 0:00:00",4.833333333,13.56666667,0.356265356,8.28211939073102,2,0.05,6,1.5313559135071,32.7586206896552,NA,NA,1835,16.6626345306432,1791,4.12718538166307,1835,0.161132897946474,0,0.420135056653478,24.5210859448128,0.167124388997536,29.4581182043669,7.09259795918613,0,0.146789680112286,35.6160223989414,2.41699346898297,1791,0.106188325203667,0,1.51208371374404,22.7016493021174,0.477931128558203,18.1419756770026,44.0930995337148,0,0.0496021773009346,8.4606122497304,4.45685789262799,1242.17066117501,1,NA,NA,NA,NA,NA,NA,7.353125,10.315,58.44375,NA,NA,NA,NA
"112","08LAK3540","2010","08LAK3540_10","9/16/2010 0:00:00",4.333333333,12.66666667,0.342105263,20.4941870362284,2,0.04,8,1.57239856711275,15.1515151515152,NA,NA,1836,16.8576017911767,1792,4.29285539574847,1836,0.161132897946474,0,0.420135056653478,24.3213952862273,0.167124388997536,29.3811679279834,7.16696303047849,0,0.0733948400561432,35.8916931026743,2.41699346898297,1792,0.106188325203652,0,1.51208371374383,22.3433791010509,0.477931128558138,18.2130865670091,44.1228168332884,0,0.0248010886504673,8.74285534986806,4.45685789262739,1242.17066117501,1,0.0112625,126.0625,10.625,94.125,0.2860625,0.03724375,7.35125,9.35375,52,0.69825,0.0641875,5.64125,NA
"113","08LAK3540","2011","08LAK3540_11","8/4/2011 0:00:00",3.166666667,25.66666667,0.123376623,3.36358566101486,3,0.032608696,5,1.61058201058201,42.8571428571429,NA,NA,1837,17.0525690517101,1793,4.45852540983388,1837,0.161132897946474,0,0.420135056653478,24.1217046276417,0.167124388997536,29.3042176515998,7.24132810177084,0,0,36.1673638064072,2.41699346898297,1793,0.106188325203638,0,1.51208371374363,21.9851088999845,0.477931128558074,18.2841974570156,44.1525341328621,0,0,9.02509845000572,4.45685789262679,1242.17066117501,1,0.0121461538461538,126.407692307692,10.9461538461538,147,0.399538461538462,0.0373692307692308,7.33384615384615,9.34923076923077,52.3,0.855615384615385,0.0786538461538462,13.1615384615385,NA
"114","08LAK3540","2012","08LAK3540_12","8/13/2012 0:00:00",5.1,8.125,0.627692308,13.4543426440594,2.5625,0.023529412,7,1.31091692522699,4.83870967741935,NA,NA,1838,17.2729800462802,1794,4.46947101052474,1838,0.161132897946474,0,0.420135056653478,24.1347821302776,0.167124388997536,29.0877195688494,7.12978049483231,0,0,36.4823319934602,2.41699346898297,1794,0.106188325203633,0,1.51208371374355,22.0296848493515,0.47793112855805,18.2585797488343,44.1079581834905,0,0,9.05071615819194,4.45685789262657,1242.17066117501,1,0.0115916666666667,138.358333333333,10.575,112.833333333333,0.31625,0.037975,7.4025,9.81916666666667,57.6833333333333,0.6595,0.0595083333333333,2.85083333333333,NA
"115","08LAK3540","2013","08LAK3540_13","8/28/2013 0:00:00",6.145,9.15,0.671584699,17.1936300434712,2.5625,0.00819135,8,1.40934548461284,3.38983050847458,NA,NA,1839,17.4933910408504,1795,4.48041661121561,1839,0.161132897946474,0,0.420135056653478,24.1478596329136,0.167124388997536,28.871221486099,7.01823288789378,0,0,36.7973001805132,2.41699346898297,1795,0.106188325203627,0,1.51208371374348,22.0742607987185,0.477931128558027,18.232962040653,44.0633822341189,0,0,9.07633386637815,4.45685789262635,1242.17066117501,1,0.0156166666666667,133.808333333333,10.2833333333333,170.333333333333,0.353,0.0421916666666667,7.35833333333333,10.6533333333333,55.375,0.715416666666667,0.0733,9.23333333333333,5.05333333333333
"116","08LAK3540","2014","08LAK3540_14","8/21/2014 0:00:00",3.466666667,10.66666667,0.325,25.7483270218484,2.166666667,0.036363636,6,1.73654107745586,1.73913043478261,NA,NA,1840,17.6493329059483,1796,4.48041661121561,1840,0.161132897946474,0,0.420135056653478,24.0398113378444,0.16635552494757,28.7512696092648,7.01823288789378,0,0,37.0260692164665,2.41699346898297,1796,0.106188325203627,0,1.51208371374348,22.0742607987185,0.477931128558027,18.232962040653,44.0633822341189,0,0,9.07633386637815,4.45685789262635,1242.17066117501,1,0.0114083333333333,137.775,10.5083333333333,355.5,0.396916666666667,0.0401,7.39916666666667,9.91333333333333,52.3,0.75225,0.0659583333333333,6.9125,2.90166666666667
"117","08LAK3540","2015","08LAK3540_15","8/10/2015 0:00:00",4.425,9.675,0.457364341,22.9601099606217,2.214285714,0.036231884,5,1.23003789106754,10.4166666666667,NA,NA,1841,17.8052747710463,1797,4.48041661121561,1841,0.161132897946474,0,0.420135056653478,23.9317630427752,0.165586660897605,28.6313177324307,7.01823288789378,0,0,37.2548382524198,2.41699346898297,1797,0.106188325203627,0,1.51208371374348,22.0742607987185,0.477931128558027,18.232962040653,44.0633822341189,0,0,9.07633386637815,4.45685789262635,1242.17066117501,1,0.0118166666666667,140.641666666667,10.5916666666667,151.666666666667,0.364583333333333,0.0417916666666667,7.46583333333333,10.2566666666667,56.4583333333333,0.809,0.0718666666666667,5.5775,2.94333333333333
"118","08LAK3540","2016","08LAK3540_16","7/28/2016 0:00:00",4.8375,8.675,0.557636888,24.7872785930488,2.265625,0.014084507,2,1.35405560068186,0,NA,NA,1842,17.9612166361442,1798,4.48041661121561,1842,0.161132897946474,0,0.420135056653478,23.823714747706,0.16481779684764,28.5113658555965,7.01823288789378,0,0,37.4836072883731,2.41699346898297,1798,0.106188325203627,0,1.51208371374348,22.0742607987185,0.477931128558027,18.232962040653,44.0633822341189,0,0,9.07633386637815,4.45685789262635,1242.17066117501,1,0.0125416666666667,146.433333333333,10.55,67.5,0.441416666666667,0.045125,7.47,10.15,58.7833333333333,0.806916666666667,0.0850583333333333,7.12416666666667,4.05916666666667
"119","08LAK3540","2017","08LAK3540_17","2017-08-28 11:45:00",4.7,12.725,0.369351669941061,21.9921275271545,2.84375,0.0138888888888889,8,1.36612021857923,4.27350427350427,91,59.25,1843,18.0696246729157,1799,4.52980654482434,1843,0.161132897946474,0,0.420135056653478,23.8165398754773,0.163589497211207,28.3629769699719,7.01823288789378,0,0,37.6403993458629,2.41699346898297,1799,0.106188325203627,0,1.51208371374348,22.0742607987185,0.477931128558026,18.1678508263199,44.0633822341189,0,0,9.14144508071122,4.45685789262635,1242.17066117501,1,0.0113923076923077,118.884615384615,11.0230769230769,50.4615384615385,0.318846153846154,0.0350461538461538,7.48,9.34615384615385,44.8384615384615,0.717384615384615,0.0651384615384615,15.8769230769231,4.1
"120","08LAK3540","2018","08LAK3540_18","2018-08-07 16:30:00",5.2496,8.8587,0.592592592592593,19.5147658688126,2.38681102362205,0.106666666666667,8,1.66591422121896,5.40540540540541,153,67.3333333333333,1844,18.1780327096872,1800,4.57919647843307,1844,0.161132897946474,0,0.420135056653478,23.8093650032486,0.162361197574775,28.2145880843473,7.01823288789378,0,0,37.7971914033527,2.41699346898297,1800,0.106188325203627,0,1.51208371374348,22.0742607987185,0.477931128558026,18.1027396119869,44.0633822341189,0,0,9.2065562950443,4.45685789262635,1242.17066117501,1,0.0129333333333333,146.2,10.8,80.8333333333333,0.394666666666667,0.0399,7.52666666666667,9.73333333333333,57.675,0.727,0.0686583333333333,3.94666666666667,2.3425
"121","08LAK3540","2019","08LAK3540_19","2019-08-29 15:15:00",6.8901,9.6215325,0.716112531969309,25.4913038015878,2.73129921259843,0.0840336134453781,15,1.55819477434679,0.961538461538462,371,68,1845,18.2864407464587,1801,4.6285864120418,1845,0.161132897946474,0,0.420135056653478,23.8021901310198,0.161132897938342,28.0661991987227,7.01823288789378,0,0,37.9539834608425,2.41699346898297,1801,0.106188325203627,0,1.51208371374348,22.0742607987185,0.477931128558026,18.0376283976538,44.0633822341189,0,0,9.27166750937737,4.45685789262634,1242.17066117501,1,0.0119538461538462,154.676923076923,10.7153846153846,89.6923076923077,0.244846153846154,0.0437846153846154,7.50923076923077,9.66153846153846,62.5307692307692,0.578153846153846,0.0728076923076923,4.86692307692308,2.63769230769231
"122","08LAK3540","2020","08LAK3540_20","2020-09-21 16:00:00",4.281705,6.85729,0.624401913875598,25.8016852539535,2.95275590551181,0.133333333333333,3,1.19417475728155,1.96078431372549,552,68,1846,18.4626853571289,1802,4.67171166319614,1846,0.155366082708208,-0.00198929503599139,0.420135056653478,23.6095874297261,0.160800037323942,28.0085885871212,7.01823288789378,0,-0.0152164158956988,38.2284968080407,2.4159988214643,1802,0.106188325203629,0,1.5120837137435,21.9948681889355,0.477931128558032,18.0493799550536,44.0633822341194,0,-0.0100294541014191,9.34933801586137,4.45685789262639,1242.17066117501,1,NA,151.590909090909,10.7354545454545,NA,NA,NA,7.46454545454545,9.61818181818182,NA,NA,NA,NA,NA
"123","08LAK3540","2021","08LAK3540_21","2021-07-28 20:00:00",6.3733425,8.3583475,0.762512266928361,26.6898232055125,2.01771653543307,0.0574712643678161,14,1.35537190082645,2.83018867924528,631,66.5,1847,18.638929967799,1803,4.71483691435048,1847,0.149599267469942,-0.00397859007198278,0.420135056653478,23.4169847284325,0.160467176709543,27.9509779755197,7.01823288789378,0,-0.0304328317913976,38.5030101552388,2.41500417394562,1803,0.10618832520363,0,1.51208371374351,21.9154755791526,0.477931128558037,18.0611315124534,44.0633822341198,0,-0.0200589082028382,9.42700852234536,4.45685789262644,1242.17066117501,1,0.0120307692307692,142.446153846154,10.7492307692308,NA,0.239807692307692,0.0415461538461538,7.40923076923077,9.55076923076923,57.1923076923077,0.589769230769231,0.0859153846153846,11.1938461538462,3.86153846153846
"124","08LAK3616","2002","08LAK3616_02","9/5/2002 0:00:00",15,NA,NA,4.56456123997605,4.333333333,NA,NA,0.985625485625486,27.6785714285714,NA,NA,1850,13.038050972839,1806,26.2164047325213,1850,0.372826926881876,0.281221986785121,0.0715220014268037,68.6569164344809,1.51147236843491,5.08344886562798,0.00844292533578496,0,1.62170177682375,22.1660227114183,0.226424002784535,1806,0.594966967077328,0.125923261835167,0.160617869292697,45.5000813743797,0.21491960611633,10.724870572814,0.000287580500546118,0,1.25495134687887,39.8750538682105,1.54832755289485,3512.11528902934,1,0.115044444444444,228.111111111111,9.72222222222222,415.444444444444,0.949333333333333,0.01224,7.15555555555556,10.6444444444444,73.7555555555556,1.324,0.0473555555555556,19.5933333333333,15.7411111111111
"125","08LAK3616","2003","08LAK3616_03","8/12/2003 0:00:00",7.666666667,NA,NA,20.9415724902857,2.166666667,NA,NA,0.888888888888889,8.57142857142857,NA,NA,1851,13.139366076669,1807,26.2193271442735,1851,0.415041553574541,0.287554180790235,0.0715220014268037,68.5705651487937,1.31287494179779,5.13410639980083,0.0105536566709295,0,1.63014470215727,22.3412134122033,0.226424002784534,1807,0.594966967077326,0.125923261835166,0.160617869292696,45.6278453400904,0.159036843495428,10.7231151836572,0.000575161001092236,0,1.18278256328857,39.8768092573673,1.54832755289485,3512.11528902934,1,0.0936153846153846,245.076923076923,9.77692307692308,307.076923076923,1.08030769230769,0.01544,7.10769230769231,10.5615384615385,74.4846153846154,1.40915384615385,0.0443,12.6,8.24615384615385
"126","08LAK3616","2005","08LAK3616_05","8/25/2005 0:00:00",7.333333333,15.66666667,0.468085106,16.5944807111391,2.216666667,NA,4,1.00875235175138,23.5294117647059,NA,NA,1853,13.9014035902956,1809,26.3214262019362,1853,0.387602046225649,0.284388083787677,0.0715220014268034,67.5977067025408,1.02897016392076,5.41588904189258,0.00949829100335722,0,1.44517266184216,23.5328270045756,0.226424002784534,1809,0.530789801165831,0.125923261835177,0.16061786929271,45.6856103513561,0.117237564347439,10.7214311697523,0.000431370750819177,0,1.12620505116847,39.9834260074362,1.54832755289498,3512.11528902934,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0468529411764706,NA,NA
"127","08LAK3616","2006","08LAK3616_06","8/1/2006 0:00:00",4.666666667,35.66666667,0.130841121,16.8121062184515,2.533333333,0.024096386,1,1.66485161297211,0,NA,NA,1854,14.5621260000922,1810,26.4206028478467,1854,0.317947912184092,0.274889792780004,0.0715220014268032,66.7111995419752,0.943662812680855,5.64701414981146,0.00633219400064034,0,1.25175769619354,24.5492498961629,0.226424002784533,1810,0.466612635254338,0.125923261835188,0.160617869292724,45.6156113969112,0.131321047820352,10.7215025450041,0,0,1.14179632263868,40.0882873683482,1.54832755289512,3512.11528902934,1,0.07190625,233.4375,9.23125,168.0625,1.2366875,0.019675,7.2375,11.2875,72.25625,1.5171875,0.04928125,4.40375,6.049375
